[2020-01-06 21:50:09,990] [INFO] : RootScreen: App has started
[2020-01-06 21:50:21,568] [DEBUG] : LanguageScreen: mk language is used
[2020-01-06 21:50:22,908] [DEBUG] : Homeboard:  No-user
[2020-01-06 21:50:22,909] [DEBUG] : Homeboard: labels are configured.
[2020-01-06 21:50:23,799] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-01-06 21:50:24,562] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to FullPuzzle
[2020-01-06 21:50:24,564] [DEBUG] : ChooseFileScreen: labels are configured.
[2020-01-06 21:50:39,892] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Desktop\kocka-na-plostad.jpeg is copied
[2020-01-06 21:50:39,904] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-01-06 21:50:41,168] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to PiecesPuzzle
[2020-01-06 21:50:41,168] [DEBUG] : ChooseFileScreen: labels are configured.
[2020-01-06 21:50:43,896] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Desktop\mk_flag.png is copied
[2020-01-06 21:50:43,897] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-01-06 21:50:48,961] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2020-01-06 21:50:48,961] [INFO] : NewPuzzleScreen: Folder users/0/mk_20200106_215048 is created.
[2020-01-06 21:50:48,968] [INFO] : NewPuzzleScreen: file users/0/mk_20200106_215048/FullPuzzle.png is moved
[2020-01-06 21:50:48,973] [INFO] : NewPuzzleScreen: file users/0/mk_20200106_215048/PiecesPuzzle.png is moved
[2020-01-06 21:50:49,040] [DEBUG] : PuzzleSolution: progressbar pop is open
[2020-01-06 21:50:49,040] [DEBUG] : PuzzleSolution: initialize
[2020-01-06 21:50:49,040] [DEBUG] : PuzzleSolution: solve_puzzle is called.
[2020-01-06 21:50:49,040] [DEBUG] : PuzzleSolution: solve_puzzle_algorithm is called.
[2020-01-06 21:50:49,059] [INFO] : PuzzleSolution: Number of Contours found = 9
[2020-01-06 21:50:49,066] [DEBUG] : PuzzleConnection: update_puzzle_solution called for Puzzle id:0. Solution Path:users/0/mk_20200106_215048//SolutionPuzzle.png
[2020-01-06 21:50:49,066] [INFO] : NewPuzzleScreen: Puzzle is solved.
[2020-01-06 21:50:49,068] [DEBUG] : PictureViewScreen: labels are configured
[2020-01-06 21:50:49,092] [DEBUG] : PuzzleSolution:  part puzzle users/0/mk_20200106_215048/piece1.png is created
