[2020-02-24 21:27:15,507] [INFO] : RootScreen: App has started
[2020-02-24 21:28:39,449] [DEBUG] : LanguageScreen: mk language is used
[2020-02-24 21:28:43,282] [DEBUG] : SignInScreen: labels are configured
[2020-02-24 21:28:48,451] [DEBUG] : SignUpScreen: labels are configured.
[2020-02-24 21:28:51,978] [DEBUG] : SignUpScreen: wrong e-mail format.
[2020-02-24 21:29:01,338] [DEBUG] : SignUpScreen: wrong password format.
[2020-02-24 21:29:10,016] [DEBUG] : SignUpScreen: passwords do not match.
[2020-02-24 21:29:18,684] [DEBUG] : SignUpScreen: passwords do not match.
[2020-02-24 21:29:27,195] [DEBUG] : SignUpScreen: passwords do not match.
[2020-02-24 21:29:36,205] [ERROR] : SignUpScreen: e-mail demo@test.com already exists.
[2020-02-24 21:29:52,374] [DEBUG] : Homeboard: labels are configured.
[2020-02-24 21:29:52,375] [INFO] : SignUpScreen: User: demo2@test.com is created.
[2020-02-24 21:29:58,775] [DEBUG] : PuzzleConnection: fetch_all_puzzles called
[2020-02-24 21:29:58,776] [DEBUG] : MyPuzzleScreen: puzzles are loaded
[2020-02-24 21:30:02,440] [DEBUG] : Homeboard: labels are configured.
[2020-02-24 21:30:03,753] [DEBUG] : ManageUserScreen: labels are configured
[2020-02-24 21:30:30,163] [DEBUG] : ManageUserScreen: delete user popup
[2020-02-24 21:30:36,692] [DEBUG] : Homeboard: labels are configured.
[2020-02-24 21:30:39,619] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-02-24 21:30:45,285] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to FullPuzzle
[2020-02-24 21:30:45,287] [DEBUG] : CameraScreen: labels configured.
[2020-02-24 21:30:49,497] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-02-24 21:30:49,498] [DEBUG] : CameraScreen: go_back is called.
[2020-02-24 21:30:50,623] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to FullPuzzle
[2020-02-24 21:30:50,626] [DEBUG] : ChooseFileScreen: labels are configured.
[2020-02-24 21:31:58,274] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Documents\Puzzles\Good Puzzles\Pepa1\FullPuzzle.png is copied
[2020-02-24 21:31:58,282] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-02-24 21:32:06,396] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to PiecesPuzzle
[2020-02-24 21:32:06,396] [DEBUG] : ChooseFileScreen: labels are configured.
[2020-02-24 21:32:09,782] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Documents\Puzzles\Good Puzzles\Pepa1\PiecesPuzzle.png is copied
[2020-02-24 21:32:09,783] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-02-24 21:32:11,299] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2020-02-24 21:32:11,300] [INFO] : NewPuzzleScreen: Folder users/42/demo_20200224_213211 is created.
[2020-02-24 21:32:11,302] [INFO] : NewPuzzleScreen: file users/42/demo_20200224_213211/FullPuzzle.png is moved
[2020-02-24 21:32:11,305] [INFO] : NewPuzzleScreen: file users/42/demo_20200224_213211/PiecesPuzzle.png is moved
[2020-02-24 21:32:11,331] [INFO] : PuzzleConnection: puzzle: demo for user id: 42 is created
[2020-02-24 21:32:11,371] [DEBUG] : PuzzleConnection: get_puzzle_id: puzzle_name: demo, user_id: 42, result =134
[2020-02-24 21:32:11,377] [INFO] : PuzzleConnection: puzzle: demo - user id: 42 relation is created
[2020-02-24 21:32:11,395] [DEBUG] : PuzzleConnection: get_puzzle_id: puzzle_name: demo, user_id: 42, result =134
[2020-02-24 21:32:11,417] [DEBUG] : PuzzleConnection: get_puzzle_folder_path called for Puzzle id:134. Full Path:users/42/demo_20200224_213211/FullPuzzle.png
[2020-02-24 21:32:11,448] [DEBUG] : PuzzleSolution: progressbar pop is open
[2020-02-24 21:32:11,448] [DEBUG] : PuzzleSolution: initialize
[2020-02-24 21:32:11,448] [DEBUG] : PuzzleSolution: solve_puzzle is called.
[2020-02-24 21:32:11,449] [DEBUG] : PuzzleSolution: solve_puzzle_algorithm is called.
[2020-02-24 21:32:11,475] [DEBUG] : PuzzleConnection: update_puzzle_solution called for Puzzle id:134. Solution Path:users/42/demo_20200224_213211//SolutionPuzzle.png
[2020-02-24 21:32:11,476] [INFO] : NewPuzzleScreen: Puzzle is solved.
[2020-02-24 21:32:11,479] [DEBUG] : PictureViewScreen: labels are configured
[2020-02-24 21:32:11,521] [INFO] : PuzzleSolution: Number of Contours found = 9
[2020-02-24 21:32:11,557] [DEBUG] : PuzzleSolution:  part puzzle users/42/demo_20200224_213211/piece1.png is created
[2020-02-24 21:32:11,557] [DEBUG] : PuzzleSolution:  future_matches is called.
[2020-02-24 21:32:11,749] [DEBUG] : PuzzleSolution:  future_matches match found at: 390.8789571126302 : 297.24475436740454
