[2019-10-18 07:25:28,210] [INFO] : RootScreen: App has started
[2019-10-18 07:25:40,458] [DEBUG] : LanguageScreen: mk language is used
[2019-10-18 07:25:44,990] [DEBUG] : SignInScreen: labels are configured
[2019-10-18 07:25:56,689] [WARNING] : SignInScreen: wrong password format
[2019-10-18 07:26:01,829] [DEBUG] : SignUpScreen: labels are configured.
[2019-10-18 07:26:16,096] [DEBUG] : SignUpScreen: wrong password format.
[2019-10-18 07:26:20,797] [DEBUG] : SignUpScreen: wrong password format.
[2019-10-18 07:26:37,774] [DEBUG] : SignUpScreen: passwords do not match.
[2019-10-18 07:26:44,948] [DEBUG] : SignUpScreen: wrong password format.
[2019-10-18 07:26:58,495] [DEBUG] : Homeboard: labels are configured.
[2019-10-18 07:26:58,496] [INFO] : SignUpScreen: User: filip@d.com is created.
[2019-10-18 07:27:02,548] [DEBUG] : ManageUserScreen: labels are configured
[2019-10-18 07:27:05,123] [DEBUG] : Homeboard: labels are configured.
[2019-10-18 07:27:06,832] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-10-18 07:27:12,269] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2019-10-18 07:27:14,450] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to FullPuzzle
[2019-10-18 07:27:14,452] [DEBUG] : CameraScreen: labels configured.
[2019-10-18 07:27:16,399] [INFO] : CameraScreen: image temp_puzzle/34_FullPuzzle_20191018_072716.png is created.
[2019-10-18 07:27:16,400] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-10-18 07:27:18,038] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2019-10-18 07:27:20,993] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to PiecesPuzzle
[2019-10-18 07:27:20,993] [DEBUG] : CameraScreen: labels configured.
[2019-10-18 07:27:22,489] [INFO] : CameraScreen: image temp_puzzle/34_PiecesPuzzle_20191018_072722.png is created.
[2019-10-18 07:27:22,489] [DEBUG] : NewPuzzleScreen: labels are configured
