[2019-12-29 05:14:58,171] [INFO] : RootScreen: App has started
[2019-12-29 05:15:13,892] [DEBUG] : LanguageScreen: mk language is used
[2019-12-29 05:15:16,112] [DEBUG] : SignInScreen: labels are configured
[2019-12-29 05:15:33,790] [DEBUG] : Homeboard: labels are configured.
[2019-12-29 05:15:33,791] [INFO] : SignInScreen: User demo@test.com is successfully signed in
[2019-12-29 05:15:35,684] [DEBUG] : PuzzleConnection: fetch_all_puzzles called
[2019-12-29 05:15:35,685] [DEBUG] : MyPuzzleScreen: puzzles are loaded
[2019-12-29 05:15:44,427] [DEBUG] : Homeboard: labels are configured.
[2019-12-29 05:15:46,773] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-12-29 05:15:56,562] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to FullPuzzle
[2019-12-29 05:15:56,565] [DEBUG] : CameraScreen: labels configured.
[2019-12-29 05:15:58,492] [INFO] : CameraScreen: image temp_puzzle/40_FullPuzzle_20191229_051558.png is created.
[2019-12-29 05:15:58,509] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-12-29 05:15:59,826] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to PiecesPuzzle
[2019-12-29 05:15:59,826] [DEBUG] : CameraScreen: labels configured.
[2019-12-29 05:16:00,975] [INFO] : CameraScreen: image temp_puzzle/40_PiecesPuzzle_20191229_051600.png is created.
[2019-12-29 05:16:00,976] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-12-29 05:16:02,225] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2019-12-29 05:16:02,229] [INFO] : NewPuzzleScreen: Folder users/40/test_20191229_051602 is created.
[2019-12-29 05:16:02,232] [INFO] : NewPuzzleScreen: file users/40/test_20191229_051602/FullPuzzle.png is moved
[2019-12-29 05:16:02,235] [INFO] : NewPuzzleScreen: file users/40/test_20191229_051602/PiecesPuzzle.png is moved
[2019-12-29 05:16:02,276] [INFO] : PuzzleConnection: puzzle: test for user id: 40 is created
[2019-12-29 05:16:02,314] [DEBUG] : PuzzleConnection: get_puzzle_id: puzzle_name: test, user_id: 40, result =125
