[2019-12-26 15:11:02,193] [INFO] : RootScreen: App has started
[2019-12-26 15:11:37,507] [DEBUG] : LanguageScreen: mk language is used
[2019-12-26 15:11:38,965] [DEBUG] : Homeboard:  No-user
[2019-12-26 15:11:38,965] [DEBUG] : Homeboard: labels are configured.
[2019-12-26 15:11:42,616] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-12-26 15:11:44,019] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to FullPuzzle
[2019-12-26 15:11:44,023] [DEBUG] : CameraScreen: labels configured.
[2019-12-26 15:11:45,824] [INFO] : CameraScreen: image temp_puzzle/0_FullPuzzle_20191226_151145.png is created.
[2019-12-26 15:11:45,836] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-12-26 15:11:46,726] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to PiecesPuzzle
[2019-12-26 15:11:46,726] [DEBUG] : CameraScreen: labels configured.
[2019-12-26 15:11:47,630] [INFO] : CameraScreen: image temp_puzzle/0_PiecesPuzzle_20191226_151147.png is created.
[2019-12-26 15:11:47,631] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-12-26 15:11:51,710] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2019-12-26 15:11:51,711] [INFO] : NewPuzzleScreen: Folder users/0/te_20191226_151151 is created.
[2019-12-26 15:11:51,715] [INFO] : NewPuzzleScreen: file users/0/te_20191226_151151/FullPuzzle.png is moved
[2019-12-26 15:11:51,717] [INFO] : NewPuzzleScreen: file users/0/te_20191226_151151/PiecesPuzzle.png is moved
[2019-12-26 15:11:51,751] [DEBUG] : PuzzleSolution: progressbar pop is open
[2019-12-26 15:11:51,751] [DEBUG] : PuzzleSolution: initialize
[2019-12-26 15:11:51,751] [DEBUG] : PuzzleSolution: solve_puzzle is called.
[2019-12-26 15:11:51,752] [DEBUG] : PuzzleSolution: solve_puzzle_algorithm is called.
[2019-12-26 15:11:51,772] [DEBUG] : PuzzleConnection: update_puzzle_solution called for Puzzle id:0. Solution Path:users/0/te_20191226_151151//SolutionPuzzle.png
[2019-12-26 15:11:51,773] [INFO] : NewPuzzleScreen: Puzzle is solved.
[2019-12-26 15:11:51,775] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-26 15:11:51,833] [INFO] : PuzzleSolution: Number of Contours found = 2
[2019-12-26 15:11:51,865] [DEBUG] : PuzzleSolution:  part puzzle users/0/te_20191226_151151/piece1.png is created
[2019-12-26 15:11:51,866] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-12-26 15:11:52,068] [DEBUG] : PuzzleSolution:  future_matches match found at: 410.92121456830927 : 294.0227974133614
[2019-12-26 15:11:52,844] [DEBUG] : PuzzleSolution: progress_bar.value =51.0
[2019-12-26 15:11:52,917] [DEBUG] : PuzzleSolution: progress_bar.value =100.0
[2019-12-26 15:11:53,335] [DEBUG] : PictureViewScreen: full_puzzle_on_click is called for puzzle: users/0/te_20191226_151151/FullPuzzle.png 
[2019-12-26 15:11:53,346] [INFO] : PictureScreen: called for picture:users/0/te_20191226_151151/FullPuzzle.png
[2019-12-26 15:11:54,233] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-26 15:11:55,022] [DEBUG] : PictureViewScreen: pieces_puzzle_on_click is called for puzzle: users/0/te_20191226_151151/PiecesPuzzle.png 
[2019-12-26 15:11:55,033] [INFO] : PictureScreen: called for picture:users/0/te_20191226_151151/PiecesPuzzle.png
[2019-12-26 15:11:56,357] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-26 15:11:57,043] [DEBUG] : PictureViewScreen: solution_puzzle_on_click is called for puzzle: users/0/te_20191226_151151/SolutionPuzzle.png 
[2019-12-26 15:11:57,060] [INFO] : PictureScreen: called for picture:users/0/te_20191226_151151/SolutionPuzzle.png
[2019-12-26 15:12:00,983] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-26 15:15:37,575] [INFO] : RootScreen: App has started
