[2020-01-04 09:44:03,604] [INFO] : RootScreen: App has started
[2020-01-04 09:44:26,939] [DEBUG] : LanguageScreen: mk language is used
[2020-01-04 09:44:28,044] [DEBUG] : Homeboard:  No-user
[2020-01-04 09:44:28,045] [DEBUG] : Homeboard: labels are configured.
[2020-01-04 09:44:29,019] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-01-04 09:44:29,890] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to FullPuzzle
[2020-01-04 09:44:29,895] [DEBUG] : ChooseFileScreen: labels are configured.
[2020-01-04 09:44:53,479] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Documents\Puzzles\Good Puzzles\Alphabet1\FullPuzzle.png is copied
[2020-01-04 09:44:53,492] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-01-04 09:44:54,461] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to PiecesPuzzle
[2020-01-04 09:44:54,461] [DEBUG] : ChooseFileScreen: labels are configured.
[2020-01-04 09:44:57,414] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Documents\Puzzles\Good Puzzles\Alphabet1\PiecesPuzzle.png is copied
[2020-01-04 09:44:57,418] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-01-04 09:45:01,661] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2020-01-04 09:45:01,662] [INFO] : NewPuzzleScreen: Folder users/0/te_20200104_094501 is created.
[2020-01-04 09:45:01,665] [INFO] : NewPuzzleScreen: file users/0/te_20200104_094501/FullPuzzle.png is moved
[2020-01-04 09:45:01,671] [INFO] : NewPuzzleScreen: file users/0/te_20200104_094501/PiecesPuzzle.png is moved
[2020-01-04 09:45:01,712] [DEBUG] : PuzzleSolution: progressbar pop is open
[2020-01-04 09:45:01,712] [DEBUG] : PuzzleSolution: initialize
[2020-01-04 09:45:01,713] [DEBUG] : PuzzleSolution: solve_puzzle is called.
[2020-01-04 09:45:01,713] [DEBUG] : PuzzleSolution: solve_puzzle_algorithm is called.
[2020-01-04 09:45:01,745] [DEBUG] : PuzzleConnection: update_puzzle_solution called for Puzzle id:0. Solution Path:users/0/te_20200104_094501//SolutionPuzzle.png
[2020-01-04 09:45:01,745] [INFO] : NewPuzzleScreen: Puzzle is solved.
[2020-01-04 09:45:01,748] [DEBUG] : PictureViewScreen: labels are configured
[2020-01-04 09:45:01,773] [INFO] : PuzzleSolution: Number of Contours found = 6
[2020-01-04 09:45:01,814] [DEBUG] : PuzzleSolution:  part puzzle users/0/te_20200104_094501/piece1.png is created
[2020-01-04 09:45:01,814] [DEBUG] : PuzzleSolution:  future_matches is called.
[2020-01-04 09:45:02,220] [DEBUG] : PuzzleSolution:  future_matches match found at: 163.8127899169922 : 211.54857444763184
[2020-01-04 09:45:02,248] [DEBUG] : PuzzleSolution:  part puzzle users/0/te_20200104_094501/piece2.png is created
[2020-01-04 09:45:02,249] [DEBUG] : PuzzleSolution:  future_matches is called.
[2020-01-04 09:45:02,529] [DEBUG] : PuzzleSolution:  future_matches match found at: 93.45002794265747 : 220.43791961669922
[2020-01-04 09:45:02,569] [DEBUG] : PuzzleSolution:  part puzzle users/0/te_20200104_094501/piece3.png is created
[2020-01-04 09:45:02,569] [DEBUG] : PuzzleSolution:  future_matches is called.
[2020-01-04 09:45:02,786] [DEBUG] : PuzzleSolution: progress_bar.value =17.666666666666668
[2020-01-04 09:45:02,792] [DEBUG] : PuzzleSolution:  future_matches match found at: 310.6067632039388 : 265.62384033203125
[2020-01-04 09:45:02,825] [DEBUG] : PuzzleSolution:  part puzzle users/0/te_20200104_094501/piece4.png is created
[2020-01-04 09:45:02,825] [DEBUG] : PuzzleSolution:  future_matches is called.
[2020-01-04 09:45:02,884] [DEBUG] : PuzzleSolution: progress_bar.value =34.333333333333336
[2020-01-04 09:45:03,052] [DEBUG] : PuzzleSolution:  future_matches match found at: 342.2569274902344 : 366.34784444173175
[2020-01-04 09:45:03,090] [DEBUG] : PuzzleSolution:  part puzzle users/0/te_20200104_094501/piece5.png is created
[2020-01-04 09:45:03,090] [DEBUG] : PuzzleSolution:  future_matches is called.
[2020-01-04 09:45:03,315] [DEBUG] : PuzzleSolution:  future_matches match found at: 161.73145378960504 : 284.00199211968317
[2020-01-04 09:45:03,781] [DEBUG] : PuzzleSolution: progress_bar.value =51.0
[2020-01-04 09:45:03,885] [DEBUG] : PuzzleSolution: progress_bar.value =67.66666666666667
