[2020-01-01 00:04:32,230] [INFO] : RootScreen: App has started
[2020-01-01 00:05:05,966] [DEBUG] : LanguageScreen: mk language is used
[2020-01-01 00:05:10,901] [DEBUG] : SignInScreen: labels are configured
[2020-01-01 00:05:22,297] [DEBUG] : Homeboard: labels are configured.
[2020-01-01 00:05:22,297] [INFO] : SignInScreen: User demo@test.com is successfully signed in
[2020-01-01 00:05:23,710] [DEBUG] : PuzzleConnection: fetch_all_puzzles called
[2020-01-01 00:05:23,710] [DEBUG] : MyPuzzleScreen: puzzles are loaded
[2020-01-01 00:05:29,729] [DEBUG] : Homeboard: labels are configured.
[2020-01-01 00:05:30,857] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-01-01 00:05:32,029] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to FullPuzzle
[2020-01-01 00:05:32,031] [DEBUG] : CameraScreen: labels configured.
[2020-01-01 00:05:33,369] [INFO] : CameraScreen: image temp_puzzle/40_FullPuzzle_20200101_000533.png is created.
[2020-01-01 00:05:33,378] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-01-01 00:05:34,123] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to PiecesPuzzle
[2020-01-01 00:05:34,123] [DEBUG] : CameraScreen: labels configured.
[2020-01-01 00:05:35,411] [INFO] : CameraScreen: image temp_puzzle/40_PiecesPuzzle_20200101_000535.png is created.
[2020-01-01 00:05:35,412] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-01-01 00:05:38,695] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2020-01-01 00:05:38,696] [INFO] : NewPuzzleScreen: Folder users/40/ttt_20200101_000538 is created.
[2020-01-01 00:05:38,699] [INFO] : NewPuzzleScreen: file users/40/ttt_20200101_000538/FullPuzzle.png is moved
[2020-01-01 00:05:38,702] [INFO] : NewPuzzleScreen: file users/40/ttt_20200101_000538/PiecesPuzzle.png is moved
[2020-01-01 00:05:38,723] [INFO] : PuzzleConnection: puzzle: ttt for user id: 40 is created
[2020-01-01 00:05:38,756] [DEBUG] : PuzzleConnection: get_puzzle_id: puzzle_name: ttt, user_id: 40, result =130
[2020-01-01 00:05:38,759] [INFO] : PuzzleConnection: puzzle: ttt - user id: 40 relation is created
[2020-01-01 00:05:38,777] [DEBUG] : PuzzleConnection: get_puzzle_id: puzzle_name: ttt, user_id: 40, result =130
[2020-01-01 00:05:38,792] [DEBUG] : PuzzleConnection: get_puzzle_folder_path called for Puzzle id:130. Full Path:users/40/ttt_20200101_000538/FullPuzzle.png
[2020-01-01 00:05:38,824] [DEBUG] : PuzzleSolution: progressbar pop is open
[2020-01-01 00:05:38,824] [DEBUG] : PuzzleSolution: initialize
[2020-01-01 00:05:38,824] [DEBUG] : PuzzleSolution: solve_puzzle is called.
[2020-01-01 00:05:38,825] [DEBUG] : PuzzleSolution: solve_puzzle_algorithm is called.
[2020-01-01 00:05:38,841] [INFO] : PuzzleSolution: Number of Contours found = 2
[2020-01-01 00:05:38,847] [DEBUG] : PuzzleConnection: update_puzzle_solution called for Puzzle id:130. Solution Path:users/40/ttt_20200101_000538//SolutionPuzzle.png
