[2019-10-20 07:36:30,128] [INFO] : RootScreen: App has started
[2019-10-20 07:36:41,766] [DEBUG] : LanguageScreen: mk language is used
[2019-10-20 07:36:44,415] [DEBUG] : SignInScreen: labels are configured
[2019-10-20 07:36:56,318] [WARNING] : SignInScreen: wrong password format
[2019-10-20 07:36:59,724] [DEBUG] : SignUpScreen: labels are configured.
[2019-10-20 07:37:14,561] [DEBUG] : Homeboard: labels are configured.
[2019-10-20 07:37:14,561] [INFO] : SignUpScreen: User: f@d.com is created.
[2019-10-20 07:37:16,966] [DEBUG] : PuzzleConnection: fetch_all_puzzles called
[2019-10-20 07:37:16,966] [DEBUG] : MyPuzzleScreen: puzzles are loaded
[2019-10-20 07:37:18,438] [DEBUG] : Homeboard: labels are configured.
[2019-10-20 07:37:19,511] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-10-20 07:37:22,405] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to FullPuzzle
[2019-10-20 07:37:22,407] [DEBUG] : ChooseFileScreen: labels are configured.
[2019-10-20 07:37:57,158] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Documents\PuzzleSolver\users\0\leneto_20190909_175139\FullPuzzle.png is copied
[2019-10-20 07:37:57,158] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-10-20 07:37:59,380] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to PiecesPuzzle
[2019-10-20 07:37:59,381] [DEBUG] : ChooseFileScreen: labels are configured.
[2019-10-20 07:38:13,353] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Desktop\IMAG0003.jpg is copied
[2019-10-20 07:38:13,353] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-10-20 07:38:17,985] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2019-10-20 07:38:17,986] [INFO] : NewPuzzleScreen: Folder users/35/test_20191020_073817 is created.
[2019-10-20 07:38:17,989] [INFO] : NewPuzzleScreen: file users/35/test_20191020_073817/FullPuzzle.png is moved
[2019-10-20 07:38:17,992] [INFO] : NewPuzzleScreen: file users/35/test_20191020_073817/PiecesPuzzle.png is moved
[2019-10-20 07:38:18,017] [INFO] : PuzzleConnection: puzzle: test for user id: 35 is created
[2019-10-20 07:38:18,051] [DEBUG] : PuzzleConnection: get_puzzle_id: puzzle_name: test, user_id: 35, result =100
[2019-10-20 07:38:18,062] [INFO] : PuzzleConnection: puzzle: test - user id: 35 relation is created
[2019-10-20 07:38:18,080] [DEBUG] : PuzzleConnection: get_puzzle_id: puzzle_name: test, user_id: 35, result =100
[2019-10-20 07:38:18,096] [DEBUG] : PuzzleConnection: get_puzzle_folder_path called for Puzzle id:100. Full Path:users/35/test_20191020_073817/FullPuzzle.png
[2019-10-20 07:38:18,125] [DEBUG] : PuzzleSolution: progressbar pop is open
[2019-10-20 07:38:18,126] [DEBUG] : PuzzleSolution: initialize
[2019-10-20 07:38:18,126] [DEBUG] : PuzzleSolution: solve_puzzle is called.
[2019-10-20 07:38:18,126] [DEBUG] : PuzzleSolution: solve_puzzle_algorithm is called.
[2019-10-20 07:38:18,149] [DEBUG] : PuzzleConnection: update_puzzle_solution called for Puzzle id:100. Solution Path:users/35/test_20191020_073817//SolutionPuzzle.png
[2019-10-20 07:38:18,149] [INFO] : NewPuzzleScreen: Puzzle is solved.
[2019-10-20 07:38:18,151] [DEBUG] : PictureViewScreen: labels are configured
[2019-10-20 07:38:18,315] [INFO] : PuzzleSolution: Number of Contours found = 68
[2019-10-20 07:38:18,350] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece1.png is created
[2019-10-20 07:38:18,350] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:18,801] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece2.png is created
[2019-10-20 07:38:18,801] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:19,179] [DEBUG] : PuzzleSolution:  future_matches not match found
[2019-10-20 07:38:19,183] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece3.png is created
[2019-10-20 07:38:19,184] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:19,284] [DEBUG] : PuzzleSolution: progress_bar.value =2.4705882352941178
[2019-10-20 07:38:19,316] [DEBUG] : PuzzleSolution: progress_bar.value =3.9411764705882355
[2019-10-20 07:38:19,575] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece4.png is created
[2019-10-20 07:38:19,575] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:19,970] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece5.png is created
[2019-10-20 07:38:19,971] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:20,288] [DEBUG] : PuzzleSolution: progress_bar.value =5.411764705882353
[2019-10-20 07:38:20,312] [DEBUG] : PuzzleSolution: progress_bar.value =6.882352941176471
[2019-10-20 07:38:20,351] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece6.png is created
[2019-10-20 07:38:20,351] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:20,695] [DEBUG] : PuzzleSolution:  future_matches not match found
[2019-10-20 07:38:20,703] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece7.png is created
[2019-10-20 07:38:20,703] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:21,083] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece8.png is created
[2019-10-20 07:38:21,083] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:21,283] [DEBUG] : PuzzleSolution: progress_bar.value =8.352941176470589
[2019-10-20 07:38:21,308] [DEBUG] : PuzzleSolution: progress_bar.value =9.823529411764707
[2019-10-20 07:38:21,514] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece9.png is created
[2019-10-20 07:38:21,514] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:21,883] [DEBUG] : PuzzleSolution:  future_matches not match found
[2019-10-20 07:38:21,888] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece10.png is created
[2019-10-20 07:38:21,888] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:22,247] [DEBUG] : PuzzleSolution:  future_matches match found at: (370, 596)
[2019-10-20 07:38:22,274] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece11.png is created
[2019-10-20 07:38:22,274] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:22,286] [DEBUG] : PuzzleSolution: progress_bar.value =11.294117647058824
[2019-10-20 07:38:22,310] [DEBUG] : PuzzleSolution: progress_bar.value =12.764705882352942
[2019-10-20 07:38:22,710] [DEBUG] : PuzzleSolution:  future_matches match found at: (623, 289)
[2019-10-20 07:38:22,743] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece12.png is created
[2019-10-20 07:38:22,743] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:23,112] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece13.png is created
[2019-10-20 07:38:23,112] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:23,281] [DEBUG] : PuzzleSolution: progress_bar.value =14.23529411764706
[2019-10-20 07:38:23,316] [DEBUG] : PuzzleSolution: progress_bar.value =15.705882352941178
[2019-10-20 07:38:23,489] [DEBUG] : PuzzleSolution:  future_matches not match found
[2019-10-20 07:38:23,494] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece14.png is created
[2019-10-20 07:38:23,494] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:23,933] [DEBUG] : PuzzleSolution:  future_matches not match found
[2019-10-20 07:38:23,941] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece15.png is created
[2019-10-20 07:38:23,941] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:24,279] [DEBUG] : PuzzleSolution: progress_bar.value =17.176470588235297
[2019-10-20 07:38:24,316] [DEBUG] : PuzzleSolution: progress_bar.value =18.647058823529413
[2019-10-20 07:38:24,333] [DEBUG] : PuzzleSolution:  future_matches match found at: (889, 245)
[2019-10-20 07:38:24,362] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece16.png is created
[2019-10-20 07:38:24,362] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:24,697] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece17.png is created
[2019-10-20 07:38:24,697] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:25,081] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece18.png is created
[2019-10-20 07:38:25,082] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:25,331] [DEBUG] : PuzzleSolution: progress_bar.value =20.11764705882353
[2019-10-20 07:38:25,363] [DEBUG] : PuzzleSolution: progress_bar.value =21.588235294117645
[2019-10-20 07:38:25,424] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece19.png is created
[2019-10-20 07:38:25,424] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:25,776] [DEBUG] : PuzzleSolution:  future_matches match found at: (618, 442)
[2019-10-20 07:38:25,805] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece20.png is created
[2019-10-20 07:38:25,806] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:26,182] [DEBUG] : PuzzleSolution:  future_matches not match found
[2019-10-20 07:38:26,186] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece21.png is created
[2019-10-20 07:38:26,187] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:26,283] [DEBUG] : PuzzleSolution: progress_bar.value =23.05882352941176
[2019-10-20 07:38:26,345] [DEBUG] : PuzzleSolution: progress_bar.value =24.529411764705877
[2019-10-20 07:38:26,547] [DEBUG] : PuzzleSolution:  future_matches not match found
[2019-10-20 07:38:26,553] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece22.png is created
[2019-10-20 07:38:26,553] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:26,908] [DEBUG] : PuzzleSolution:  future_matches match found at: (1054, 43)
[2019-10-20 07:38:26,935] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece23.png is created
[2019-10-20 07:38:26,936] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:27,281] [DEBUG] : PuzzleSolution: progress_bar.value =25.999999999999993
[2019-10-20 07:38:27,312] [DEBUG] : PuzzleSolution:  future_matches match found at: (313, 450)
[2019-10-20 07:38:27,342] [DEBUG] : PuzzleSolution:  part puzzle users/35/test_20191020_073817/piece24.png is created
[2019-10-20 07:38:27,342] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-10-20 07:38:27,343] [DEBUG] : PuzzleSolution: progress_bar.value =27.47058823529411
