[2020-03-06 14:32:18,716] [INFO] : RootScreen: App has started
[2020-03-06 14:33:11,583] [DEBUG] : LanguageScreen: mk language is used
[2020-03-06 14:33:16,606] [DEBUG] : SignUpScreen: labels are configured.
[2020-03-06 14:33:27,225] [DEBUG] : SignUpScreen: wrong e-mail format.
[2020-03-06 14:33:43,418] [DEBUG] : SignUpScreen: wrong password format.
[2020-03-06 14:33:49,695] [DEBUG] : SignUpScreen: passwords do not match.
[2020-03-06 14:34:32,325] [DEBUG] : SignUpScreen: passwords do not match.
[2020-03-06 14:34:39,663] [ERROR] : SignUpScreen: e-mail demo123@test.com already exists.
[2020-03-06 14:34:45,771] [DEBUG] : Homeboard: labels are configured.
[2020-03-06 14:34:45,771] [INFO] : SignUpScreen: User: demo1234@test.com is created.
[2020-03-06 14:41:11,126] [DEBUG] : PuzzleConnection: fetch_all_puzzles called
[2020-03-06 14:41:11,126] [DEBUG] : MyPuzzleScreen: puzzles are loaded
[2020-03-06 14:41:12,052] [DEBUG] : Homeboard: labels are configured.
[2020-03-06 14:41:13,734] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-03-06 14:41:19,264] [DEBUG] : NewPuzzleScreen: CAMERA_CALLED is changed to FullPuzzle
[2020-03-06 14:41:19,265] [DEBUG] : CameraScreen: labels configured.
[2020-03-06 14:41:22,642] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-03-06 14:41:22,642] [DEBUG] : CameraScreen: go_back is called.
[2020-03-06 14:41:23,806] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to FullPuzzle
[2020-03-06 14:41:23,809] [DEBUG] : ChooseFileScreen: labels are configured.
[2020-03-06 14:42:13,654] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Documents\Puzzles\Good Puzzles\Farm1\FullPuzzle.png is copied
[2020-03-06 14:42:13,666] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-03-06 14:42:21,363] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to PiecesPuzzle
[2020-03-06 14:42:21,364] [DEBUG] : ChooseFileScreen: labels are configured.
[2020-03-06 14:42:24,033] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Documents\Puzzles\Good Puzzles\Farm1\PiecesPuzzle.png is copied
[2020-03-06 14:42:24,034] [DEBUG] : NewPuzzleScreen: labels are configured
[2020-03-06 14:42:25,247] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2020-03-06 14:42:25,248] [INFO] : NewPuzzleScreen: Folder users/44/demo_20200306_144225 is created.
[2020-03-06 14:42:25,249] [INFO] : NewPuzzleScreen: file users/44/demo_20200306_144225/FullPuzzle.png is moved
[2020-03-06 14:42:25,250] [INFO] : NewPuzzleScreen: file users/44/demo_20200306_144225/PiecesPuzzle.png is moved
[2020-03-06 14:42:25,275] [INFO] : PuzzleConnection: puzzle: demo for user id: 44 is created
[2020-03-06 14:42:25,309] [DEBUG] : PuzzleConnection: get_puzzle_id: puzzle_name: demo, user_id: 44, result =139
[2020-03-06 14:42:25,324] [INFO] : PuzzleConnection: puzzle: demo - user id: 44 relation is created
[2020-03-06 14:42:25,346] [DEBUG] : PuzzleConnection: get_puzzle_id: puzzle_name: demo, user_id: 44, result =139
[2020-03-06 14:42:25,364] [DEBUG] : PuzzleConnection: get_puzzle_folder_path called for Puzzle id:139. Full Path:users/44/demo_20200306_144225/FullPuzzle.png
[2020-03-06 14:42:25,394] [DEBUG] : PuzzleSolution: progressbar pop is open
[2020-03-06 14:42:25,394] [DEBUG] : PuzzleSolution: initialize
[2020-03-06 14:42:25,395] [DEBUG] : PuzzleSolution: solve_puzzle is called.
[2020-03-06 14:42:25,396] [DEBUG] : PuzzleSolution: solve_puzzle_algorithm is called.
[2020-03-06 14:42:25,433] [DEBUG] : PuzzleConnection: update_puzzle_solution called for Puzzle id:139. Solution Path:users/44/demo_20200306_144225//SolutionPuzzle.png
[2020-03-06 14:42:25,433] [INFO] : NewPuzzleScreen: Puzzle is solved.
[2020-03-06 14:42:25,435] [DEBUG] : PictureViewScreen: labels are configured
[2020-03-06 14:42:25,466] [INFO] : PuzzleSolution: Number of Contours found = 4
[2020-03-06 14:42:25,504] [DEBUG] : PuzzleSolution:  part puzzle users/44/demo_20200306_144225/piece1.png is created
[2020-03-06 14:42:25,504] [DEBUG] : PuzzleSolution:  future_matches is called.
[2020-03-06 14:42:25,834] [DEBUG] : PuzzleSolution:  future_matches match found at: 134.18741302490236 : 182.47349548339844
[2020-03-06 14:42:25,874] [DEBUG] : PuzzleSolution:  part puzzle users/44/demo_20200306_144225/piece2.png is created
