[2019-11-09 08:34:54,718] [INFO] : RootScreen: App has started
[2019-11-09 08:35:10,515] [DEBUG] : LanguageScreen: mk language is used
[2019-11-09 08:35:12,448] [DEBUG] : Homeboard:  No-user
[2019-11-09 08:35:12,449] [DEBUG] : Homeboard: labels are configured.
[2019-11-09 08:35:13,862] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-11-09 08:35:16,913] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to FullPuzzle
[2019-11-09 08:35:16,915] [DEBUG] : ChooseFileScreen: labels are configured.
[2019-11-09 08:35:40,383] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Desktop\Viber-Bild_2019-11-09_08-33-25.jpg is copied
[2019-11-09 08:35:40,395] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-11-09 08:35:41,732] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to PiecesPuzzle
[2019-11-09 08:35:41,732] [DEBUG] : ChooseFileScreen: labels are configured.
[2019-11-09 08:35:46,113] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Desktop\Viber-Bild_2019-11-09_08-33-22.jpg is copied
[2019-11-09 08:35:46,114] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-11-09 08:35:48,600] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2019-11-09 08:35:48,604] [INFO] : NewPuzzleScreen: Folder users/0/ttt_20191109_083548 is created.
[2019-11-09 08:35:48,616] [INFO] : NewPuzzleScreen: file users/0/ttt_20191109_083548/FullPuzzle.png is moved
[2019-11-09 08:35:48,621] [INFO] : NewPuzzleScreen: file users/0/ttt_20191109_083548/PiecesPuzzle.png is moved
[2019-11-09 08:35:48,696] [DEBUG] : PuzzleSolution: progressbar pop is open
[2019-11-09 08:35:48,696] [DEBUG] : PuzzleSolution: initialize
[2019-11-09 08:35:48,697] [DEBUG] : PuzzleSolution: solve_puzzle is called.
[2019-11-09 08:35:48,697] [DEBUG] : PuzzleSolution: solve_puzzle_algorithm is called.
[2019-11-09 08:35:48,733] [DEBUG] : PuzzleConnection: update_puzzle_solution called for Puzzle id:0. Solution Path:users/0/ttt_20191109_083548//SolutionPuzzle.png
[2019-11-09 08:35:48,733] [INFO] : NewPuzzleScreen: Puzzle is solved.
[2019-11-09 08:35:48,736] [DEBUG] : PictureViewScreen: labels are configured
[2019-11-09 08:35:48,858] [INFO] : PuzzleSolution: Number of Contours found = 9
[2019-11-09 08:35:48,898] [DEBUG] : PuzzleSolution:  part puzzle users/0/ttt_20191109_083548/piece1.png is created
[2019-11-09 08:35:48,898] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-11-09 08:35:49,558] [DEBUG] : PuzzleSolution:  part puzzle users/0/ttt_20191109_083548/piece2.png is created
[2019-11-09 08:35:49,558] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-11-09 08:35:49,868] [DEBUG] : PuzzleSolution: progress_bar.value =12.11111111111111
[2019-11-09 08:35:49,878] [DEBUG] : PuzzleSolution: progress_bar.value =23.22222222222222
[2019-11-09 08:35:50,133] [DEBUG] : PuzzleSolution:  future_matches not match found
[2019-11-09 08:35:50,140] [DEBUG] : PuzzleSolution:  part puzzle users/0/ttt_20191109_083548/piece3.png is created
[2019-11-09 08:35:50,140] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-11-09 08:35:50,644] [DEBUG] : PuzzleSolution:  future_matches not match found
[2019-11-09 08:35:50,651] [DEBUG] : PuzzleSolution:  part puzzle users/0/ttt_20191109_083548/piece4.png is created
