[2019-12-31 20:58:23,262] [INFO] : RootScreen: App has started
[2019-12-31 20:58:43,795] [DEBUG] : LanguageScreen: mk language is used
[2019-12-31 20:58:45,712] [DEBUG] : Homeboard:  No-user
[2019-12-31 20:58:45,713] [DEBUG] : Homeboard: labels are configured.
[2019-12-31 20:58:47,255] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-12-31 20:59:12,279] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to FullPuzzle
[2019-12-31 20:59:12,281] [DEBUG] : ChooseFileScreen: labels are configured.
[2019-12-31 20:59:31,328] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Desktop\Puzzles\Good Puzzles\Farm1\FullPuzzle.png is copied
[2019-12-31 20:59:31,338] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-12-31 20:59:33,088] [DEBUG] : NewPuzzleScreen: DIRECTORY_CALLED is changed to PiecesPuzzle
[2019-12-31 20:59:33,090] [DEBUG] : ChooseFileScreen: labels are configured.
[2019-12-31 20:59:35,661] [INFO] : ChooseFileScreen: file C:\Users\Filip.Dimovski\Desktop\Puzzles\Good Puzzles\Farm1\PiecesPuzzle.png is copied
[2019-12-31 20:59:35,662] [DEBUG] : NewPuzzleScreen: labels are configured
[2019-12-31 20:59:38,189] [DEBUG] : PuzzleConnection: check_user_puzzle_rel:False
[2019-12-31 20:59:38,191] [INFO] : NewPuzzleScreen: Folder users/0/test_20191231_205938 is created.
[2019-12-31 20:59:38,193] [INFO] : NewPuzzleScreen: file users/0/test_20191231_205938/FullPuzzle.png is moved
[2019-12-31 20:59:38,196] [INFO] : NewPuzzleScreen: file users/0/test_20191231_205938/PiecesPuzzle.png is moved
[2019-12-31 20:59:38,233] [DEBUG] : PuzzleSolution: progressbar pop is open
[2019-12-31 20:59:38,233] [DEBUG] : PuzzleSolution: initialize
[2019-12-31 20:59:38,233] [DEBUG] : PuzzleSolution: solve_puzzle is called.
[2019-12-31 20:59:38,233] [DEBUG] : PuzzleSolution: solve_puzzle_algorithm is called.
[2019-12-31 20:59:38,252] [DEBUG] : PuzzleConnection: update_puzzle_solution called for Puzzle id:0. Solution Path:users/0/test_20191231_205938//SolutionPuzzle.png
[2019-12-31 20:59:38,252] [INFO] : NewPuzzleScreen: Puzzle is solved.
[2019-12-31 20:59:38,257] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-31 20:59:38,298] [INFO] : PuzzleSolution: Number of Contours found = 4
[2019-12-31 20:59:38,337] [DEBUG] : PuzzleSolution:  part puzzle users/0/test_20191231_205938/piece1.png is created
[2019-12-31 20:59:38,337] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-12-31 20:59:38,539] [DEBUG] : PuzzleSolution:  future_matches match found at: 134.18741302490236 : 182.47349548339844
[2019-12-31 20:59:38,578] [DEBUG] : PuzzleSolution:  part puzzle users/0/test_20191231_205938/piece2.png is created
[2019-12-31 20:59:38,578] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-12-31 20:59:38,740] [DEBUG] : PuzzleSolution:  future_matches match found at: 329.6709259033203 : 172.75797119140626
[2019-12-31 20:59:38,770] [DEBUG] : PuzzleSolution:  part puzzle users/0/test_20191231_205938/piece3.png is created
[2019-12-31 20:59:38,770] [DEBUG] : PuzzleSolution:  future_matches is called.
[2019-12-31 20:59:38,893] [DEBUG] : PuzzleSolution:  future_matches match found at: 432.31327730066636 : 162.5999226289637
[2019-12-31 20:59:39,303] [DEBUG] : PuzzleSolution: progress_bar.value =26.0
[2019-12-31 20:59:39,391] [DEBUG] : PuzzleSolution: progress_bar.value =51.0
[2019-12-31 20:59:40,303] [DEBUG] : PuzzleSolution: progress_bar.value =76.0
[2019-12-31 20:59:40,391] [DEBUG] : PuzzleSolution: progress_bar.value =100.0
[2019-12-31 20:59:40,504] [DEBUG] : PictureViewScreen: full_puzzle_on_click is called for puzzle: users/0/test_20191231_205938/FullPuzzle.png 
[2019-12-31 20:59:40,517] [INFO] : PictureScreen: called for picture:users/0/test_20191231_205938/FullPuzzle.png
[2019-12-31 20:59:44,277] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-31 20:59:45,208] [DEBUG] : PictureViewScreen: pieces_puzzle_on_click is called for puzzle: users/0/test_20191231_205938/PiecesPuzzle.png 
[2019-12-31 20:59:45,219] [INFO] : PictureScreen: called for picture:users/0/test_20191231_205938/PiecesPuzzle.png
[2019-12-31 20:59:47,519] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-31 20:59:48,345] [DEBUG] : PictureViewScreen: solution_puzzle_on_click is called for puzzle: users/0/test_20191231_205938/SolutionPuzzle.png 
[2019-12-31 20:59:48,367] [INFO] : PictureScreen: called for picture:users/0/test_20191231_205938/SolutionPuzzle.png
[2019-12-31 20:59:50,586] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-31 20:59:52,689] [DEBUG] : PictureViewScreen: pieces_puzzle_on_click is called for puzzle: users/0/test_20191231_205938/PiecesPuzzle.png 
[2019-12-31 20:59:52,689] [INFO] : PictureScreen: called for picture:users/0/test_20191231_205938/PiecesPuzzle.png
[2019-12-31 21:00:01,835] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-31 21:00:05,666] [DEBUG] : PictureViewScreen: full_puzzle_on_click is called for puzzle: users/0/test_20191231_205938/FullPuzzle.png 
[2019-12-31 21:00:05,666] [INFO] : PictureScreen: called for picture:users/0/test_20191231_205938/FullPuzzle.png
[2019-12-31 21:00:08,448] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-31 21:00:09,617] [DEBUG] : PictureViewScreen: pieces_puzzle_on_click is called for puzzle: users/0/test_20191231_205938/PiecesPuzzle.png 
[2019-12-31 21:00:09,618] [INFO] : PictureScreen: called for picture:users/0/test_20191231_205938/PiecesPuzzle.png
[2019-12-31 21:00:11,270] [DEBUG] : PictureViewScreen: labels are configured
[2019-12-31 21:00:12,497] [DEBUG] : PictureViewScreen: solution_puzzle_on_click is called for puzzle: users/0/test_20191231_205938/SolutionPuzzle.png 
